23588_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
62,7738.14913973470083874417,7649.86613382250197901158,7738.14913973470083874417,78,0.06988199999999977763,0.20938000000000034362,0,0.00000000000000000000,0.00000000000000000000,
63,7738.99999999918418325251,7649.86613382250197901158,7738.99999999918418325251,79,0.07750100000000026412,0.12054300000000051085,0,0.00000000000000000000,0.00000000000000000000,
64,7738.99999999918418325251,7649.86613382250197901158,7738.99999999918418325251,77,0.07417799999999985516,0.26027999999999984482,0,0.00000000000000000000,0.00000000000000000000,
65,7738.99999999918145476840,7649.86613382250197901158,7738.99999999918145476840,76,0.07609500000000002373,0.21504800000000034998,0,0.00000000000000000000,0.00000000000000000000,
66,7738.99999999918509274721,7649.86613382250197901158,7738.99999999918509274721,79,0.07779099999999994353,0.19488400000000005718,0,0.00000000000000000000,0.00000000000000000000,
67,7738.99999999918509274721,7649.86613382250197901158,7738.99999999918509274721,77,0.07721400000000011588,0.15036000000000004917,0,0.00000000000000000000,0.00000000000000000000,
68,7738.99999999918236426311,7649.86613382250197901158,7738.99999999918236426311,72,0.07535999999999987153,0.26985700000000001353,0,0.00000000000000000000,0.00000000000000000000,
69,7738.99999999918236426311,7649.86613382250197901158,7738.99999999918236426311,68,0.07807399999999997675,0.17147199999999962472,0,0.00000000000000000000,0.00000000000000000000,
70,7738.99999999918964022072,7649.86613382250197901158,7738.99999999918964022072,78,0.09064100000000019364,0.28949800000000003308,0,0.00000000000000000000,0.00000000000000000000,
71,7738.99999999918145476840,7649.86613382250197901158,7738.99999999918145476840,75,0.08266599999999968418,0.29188100000000005707,0,0.00000000000000000000,0.00000000000000000000,
72,7738.99999999918418325251,7649.86613382250197901158,7738.99999999918418325251,74,0.08449300000000015132,0.20495700000000027785,0,0.00000000000000000000,0.00000000000000000000,
73,7739.23823275996255688369,7649.86613382250197901158,7739.23823275996255688369,74,0.08534700000000006170,0.36433700000000079910,0,0.00000000000000000000,0.00000000000000000000,
74,7739.99999999921055859886,7649.86613382250197901158,7739.99999999921055859886,76,0.09573600000000004329,0.20310199999999944964,0,0.00000000000000000000,0.00000000000000000000,
75,7739.99999999920873960946,7649.86613382250197901158,7739.99999999920873960946,72,0.08977699999999977365,0.39002400000000037039,0,0.00000000000000000000,0.00000000000000000000,
76,7739.99999999921237758826,7649.86613382250197901158,7739.99999999921237758826,77,0.08620099999999997209,0.26361699999999999022,0,0.00000000000000000000,0.00000000000000000000,
77,7739.99999999920510163065,7649.86613382250197901158,7739.99999999920510163065,74,0.08178900000000011161,0.23053200000000018122,0,0.00000000000000000000,0.00000000000000000000,
78,7739.99999999921237758826,7649.86613382250197901158,7739.99999999921237758826,72,0.09520600000000012386,0.29640200000000049840,0,0.00000000000000000000,0.00000000000000000000,
79,7739.99999999920964910416,7649.86613382250197901158,7739.99999999920964910416,76,0.09837000000000006850,0.34818199999999954741,0,0.00000000000000000000,0.00000000000000000000,
80,7739.99999999921055859886,7649.86613382250197901158,7739.99999999921055859886,75,0.09533199999999997232,0.28004499999999943327,0,0.00000000000000000000,0.00000000000000000000,
81,7739.99999999921328708297,7649.86613382250197901158,7739.99999999921328708297,74,0.09937899999999988410,0.27178199999999996805,0,0.00000000000000000000,0.00000000000000000000,
82,7739.99999999921055859886,7649.86613382250197901158,7739.99999999921055859886,75,0.10349200000000013944,0.37788300000000063505,0,0.00000000000000000000,0.00000000000000000000,
83,7739.99999999921055859886,7649.86613382250197901158,7739.99999999921055859886,78,0.11313400000000006784,0.26167699999999882721,0,0.00000000000000000000,0.00000000000000000000,
84,7740.07483804299135954352,7649.86613382250197901158,7740.07483804299135954352,77,0.10890099999999947045,0.49499400000000015609,0,0.00000000000000000000,0.00000000000000000000,
85,7740.99999999911142367637,7649.86613382250197901158,7740.99999999911142367637,77,0.11002700000000054104,0.18570399999999942509,0,0.00000000000000000000,0.00000000000000000000,
86,7740.99999999911324266577,7649.86613382250197901158,7740.99999999911324266577,74,0.09960499999999949949,0.26358799999999860120,0,0.00000000000000000000,0.00000000000000000000,
87,7740.99999999911688064458,7649.86613382250197901158,7740.99999999911688064458,76,0.10140200000000021419,0.25840999999999958447,0,0.00000000000000000000,0.00000000000000000000,
88,7740.99999999911688064458,7649.86613382250197901158,7740.99999999911688064458,79,0.10580500000000014893,0.23637099999999833244,0,0.00000000000000000000,0.00000000000000000000,
89,7740.99999999911506165517,7649.86613382250197901158,7740.99999999911506165517,78,0.11395499999999980645,0.33503400000000027603,0,0.00000000000000000000,0.00000000000000000000,
90,7740.99999999911324266577,7649.86613382250197901158,7740.99999999911324266577,78,0.11886300000000016297,0.52831399999999995032,0,0.00000000000000000000,0.00000000000000000000,
91,7740.99999999911506165517,7649.86613382250197901158,7740.99999999911506165517,72,0.10175899999999948875,0.32606000000000001648,0,0.00000000000000000000,0.00000000000000000000,
92,7740.99999999912051862339,7649.86613382250197901158,7740.99999999912051862339,70,0.10545300000000068508,0.29682000000000030582,0,0.00000000000000000000,0.00000000000000000000,
93,7740.99999999911597114988,7649.86613382250197901158,7740.99999999911597114988,77,0.11756600000000005934,0.35852399999999917668,0,0.00000000000000000000,0.00000000000000000000,
94,7740.99999999911597114988,7649.86613382250197901158,7740.99999999911597114988,75,0.11743599999999965178,0.30298300000000111254,0,0.00000000000000000000,0.00000000000000000000,
95,7740.99999999911142367637,7649.86613382250197901158,7740.99999999911142367637,76,0.12549000000000010147,0.40280500000000074579,0,0.00000000000000000000,0.00000000000000000000,
96,7740.99999999911233317107,7649.86613382250197901158,7740.99999999911233317107,75,0.12041400000000024306,0.30604999999999904503,0,0.00000000000000000000,0.00000000000000000000,
97,7740.99999999911779013928,7649.86613382250197901158,7740.99999999911779013928,46,0.08989799999999981139,0.25203000000000130854,0,0.00000000000000000000,0.00000000000000000000,
98,7740.99999999911779013928,7649.86613382250197901158,7740.99999999911779013928,73,0.11719299999999943651,0.39410999999999773991,0,0.00000000000000000000,0.00000000000000000000,
99,7740.99999999911051418167,7649.86613382250197901158,7740.99999999911051418167,77,0.12676900000000035362,0.47976200000000090995,0,0.00000000000000000000,0.00000000000000000000,
100,7741.17191841633757576346,7649.86613382250197901158,7741.17191841633757576346,76,0.12836900000000017741,0.56822500000000175646,0,0.00000000000000000000,0.00000000000000000000,
101,7741.99999999919236870483,7649.86613382250197901158,7741.99999999919236870483,73,0.12141999999999963933,0.36706400000000272144,0,0.00000000000000000000,0.00000000000000000000,
102,7741.99999999918873072602,7649.86613382250197901158,7741.99999999918873072602,79,0.12642700000000051119,0.48465299999999800207,0,0.00000000000000000000,0.00000000000000000000,
103,7741.99999999919236870483,7649.86613382250197901158,7741.99999999919236870483,75,0.13265199999999932601,0.38172800000000250975,0,0.00000000000000000000,0.00000000000000000000,
104,7741.99999999918600224191,7649.86613382250197901158,7741.99999999918600224191,72,0.13386700000000040234,0.39770700000000047680,0,0.00000000000000000000,0.00000000000000000000,
105,7741.99999999919236870483,7649.86613382250197901158,7741.99999999919236870483,75,0.13220100000000023499,0.37237500000000167688,0,0.00000000000000000000,0.00000000000000000000,
106,7742.05329272229846537812,7649.86613382250197901158,7742.05329272229846537812,74,0.12704399999999971271,0.40093800000000001660,0,0.00000000000000000000,0.00000000000000000000,
107,7742.99999999906140146777,7649.86613382250197901158,7742.99999999906140146777,68,0.12355499999999963734,0.25716400000000305681,0,0.00000000000000000000,0.00000000000000000000,
108,7742.99999999906322045717,7649.86613382250197901158,7742.99999999906322045717,64,0.11940000000000061675,0.42280099999999976035,0,0.00000000000000000000,0.00000000000000000000,
109,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,74,0.13042099999999923199,0.47667600000000120986,0,0.00000000000000000000,0.00000000000000000000,
110,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,72,0.13367400000000007054,0.36490200000000072578,0,0.00000000000000000000,0.00000000000000000000,
111,7742.99999999905594449956,7649.86613382250197901158,7742.99999999905594449956,78,0.13830900000000045935,0.46614100000000036061,0,0.00000000000000000000,0.00000000000000000000,
112,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,80,0.15523699999999962529,0.32190699999999949910,0,0.00000000000000000000,0.00000000000000000000,
113,7742.99999999905139702605,7649.86613382250197901158,7742.99999999905139702605,75,0.13940300000000060976,0.57116199999999750503,0,0.00000000000000000000,0.00000000000000000000,
114,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,76,0.13394199999999933937,0.35629399999999833426,0,0.00000000000000000000,0.00000000000000000000,
115,7742.99999999905867298367,7649.86613382250197901158,7742.99999999905867298367,75,0.13808400000000009555,0.40930300000000130467,0,0.00000000000000000000,0.00000000000000000000,
116,7742.99999999905867298367,7649.86613382250197901158,7742.99999999905867298367,73,0.14235300000000083998,0.35309699999999821785,0,0.00000000000000000000,0.00000000000000000000,
117,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,80,0.15578199999999853276,0.53888099999999994338,0,0.00000000000000000000,0.00000000000000000000,
118,7742.99999999906322045717,7649.86613382250197901158,7742.99999999906322045717,78,0.15020300000000119667,0.33381500000000130512,0,0.00000000000000000000,0.00000000000000000000,
119,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,75,0.15172600000000002751,0.48494399999999870943,0,0.00000000000000000000,0.00000000000000000000,
120,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,76,0.14806299999999872341,0.43797499999999800480,0,0.00000000000000000000,0.00000000000000000000,
121,7742.99999999906140146777,7649.86613382250197901158,7742.99999999906140146777,76,0.16503800000000090620,0.41127099999999927604,0,0.00000000000000000000,0.00000000000000000000,
122,7742.99999999906412995188,7649.86613382250197901158,7742.99999999906412995188,76,0.15535500000000013188,0.27145099999999899865,0,0.00000000000000000000,0.00000000000000000000,
123,7742.99999999906322045717,7649.86613382250197901158,7742.99999999906322045717,76,0.16091400000000000148,0.59098000000000183718,0,0.00000000000000000000,0.00000000000000000000,
124,7742.99999999905594449956,7649.86613382250197901158,7742.99999999905594449956,76,0.18275099999999966371,0.63958900000000085129,0,0.00000000000000000000,0.00000000000000000000,
125,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,78,0.17164799999999935665,0.46814800000000289515,0,0.00000000000000000000,0.00000000000000000000,
126,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,83,0.17939300000000102386,0.44572299999999742681,0,0.00000000000000000000,0.00000000000000000000,
127,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,81,0.18555499999999902627,0.40605599999999952843,0,0.00000000000000000000,0.00000000000000000000,
128,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,81,0.17886200000000052057,0.61085699999999931720,0,0.00000000000000000000,0.00000000000000000000,
129,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,81,0.19113800000000047419,0.36419599999999974216,0,0.00000000000000000000,0.00000000000000000000,
130,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,73,0.14756899999999895101,0.38245200000000068030,0,0.00000000000000000000,0.00000000000000000000,
131,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,72,0.16737100000000104671,0.63740500000000110958,0,0.00000000000000000000,0.00000000000000000000,
132,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,72,0.17094599999999893214,0.45400100000000165323,0,0.00000000000000000000,0.00000000000000000000,
133,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,76,0.16890800000000005809,0.64159800000000188902,0,0.00000000000000000000,0.00000000000000000000,
134,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,82,0.19604200000000027160,0.63478100000000381442,0,0.00000000000000000000,0.00000000000000000000,
135,7742.99999999905867298367,7649.86613382250197901158,7742.99999999905867298367,74,0.17830000000000012506,0.57962300000000510636,0,0.00000000000000000000,0.00000000000000000000,
136,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,80,0.17670000000000030127,0.68558300000000116370,0,0.00000000000000000000,0.00000000000000000000,
137,7742.99999999905594449956,7649.86613382250197901158,7742.99999999905594449956,76,0.18695299999999903662,0.77198800000000034061,0,0.00000000000000000000,0.00000000000000000000,
138,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,74,0.19621400000000122077,0.45699499999999915190,0,0.00000000000000000000,0.00000000000000000000,
139,7742.99999999905594449956,7649.86613382250197901158,7742.99999999905594449956,75,0.19687599999999960687,0.86593500000000034333,0,0.00000000000000000000,0.00000000000000000000,
140,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,80,0.20566700000000004422,0.46748300000000142518,0,0.00000000000000000000,0.00000000000000000000,
141,7742.99999999906140146777,7649.86613382250197901158,7742.99999999906140146777,74,0.17862099999999969668,0.48127600000000114733,0,0.00000000000000000000,0.00000000000000000000,
142,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,77,0.18754200000000054160,0.65154600000000328919,0,0.00000000000000000000,0.00000000000000000000,
143,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,66,0.17881799999999969941,0.50999399999999894817,0,0.00000000000000000000,0.00000000000000000000,
144,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,77,0.20094399999999978945,0.51910199999999662168,0,0.00000000000000000000,0.00000000000000000000,
145,7742.99999999906140146777,7649.86613382250197901158,7742.99999999906140146777,73,0.21210300000000081866,0.47361700000000439559,0,0.00000000000000000000,0.00000000000000000000,
146,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,70,0.20514599999999916236,0.71901100000000184309,0,0.00000000000000000000,0.00000000000000000000,
147,7742.99999999905594449956,7649.86613382250197901158,7742.99999999905594449956,75,0.22234199999999937347,0.80331899999999478723,0,0.00000000000000000000,0.00000000000000000000,
148,7742.99999999905594449956,7649.86613382250197901158,7742.99999999905594449956,75,0.21033000000000079410,0.65011399999999497368,0,0.00000000000000000000,0.00000000000000000000,
149,7742.99999999906322045717,7649.86613382250197901158,7742.99999999906322045717,76,0.22921400000000069497,0.49335599999999857346,0,0.00000000000000000000,0.00000000000000000000,
150,7742.99999999906140146777,7649.86613382250197901158,7742.99999999906140146777,73,0.20791499999999984993,0.69533700000000209229,0,0.00000000000000000000,0.00000000000000000000,
151,7742.99999999906322045717,7649.86613382250197901158,7742.99999999906322045717,77,0.21936099999999925103,0.56125399999999814327,0,0.00000000000000000000,0.00000000000000000000,
152,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,77,0.20885299999999951126,0.71232400000000239970,0,0.00000000000000000000,0.00000000000000000000,
153,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,78,0.22048800000000134958,0.80878999999999479087,0,0.00000000000000000000,0.00000000000000000000,
154,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,73,0.19884300000000010300,0.51247899999999901866,0,0.00000000000000000000,0.00000000000000000000,
155,7742.99999999906140146777,7649.86613382250197901158,7742.99999999906140146777,72,0.20421099999999903218,0.74960500000000251930,0,0.00000000000000000000,0.00000000000000000000,
156,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,79,0.24281000000000041439,0.73315399999999897318,0,0.00000000000000000000,0.00000000000000000000,
157,7742.99999999905867298367,7649.86613382250197901158,7742.99999999905867298367,79,0.22153499999999937131,0.87348000000000070031,0,0.00000000000000000000,0.00000000000000000000,
158,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,79,0.24374999999999857891,0.60821099999999717056,0,0.00000000000000000000,0.00000000000000000000,
159,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,78,0.22828700000000168302,0.50016400000000516002,0,0.00000000000000000000,0.00000000000000000000,
160,7742.99999999905867298367,7649.86613382250197901158,7742.99999999905867298367,74,0.21523900000000040222,1.15588499999999783086,0,0.00000000000000000000,0.00000000000000000000,
161,7742.99999999906140146777,7649.86613382250197901158,7742.99999999906140146777,78,0.22883299999999806573,0.52923000000000541831,0,0.00000000000000000000,0.00000000000000000000,
162,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,75,0.23686000000000007049,0.85172500000000184173,0,0.00000000000000000000,0.00000000000000000000,
163,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,79,0.22166100000000099612,0.79497299999999881948,0,0.00000000000000000000,0.00000000000000000000,
164,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,77,0.22513000000000005230,0.65342700000000064620,0,0.00000000000000000000,0.00000000000000000000,
165,7742.99999999905685399426,7649.86613382250197901158,7742.99999999905685399426,75,0.23260300000000100340,0.85215499999999622105,0,0.00000000000000000000,0.00000000000000000000,
166,7742.99999999906140146777,7649.86613382250197901158,7742.99999999906140146777,74,0.22199999999999775468,0.74897800000000103182,0,0.00000000000000000000,0.00000000000000000000,
167,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,76,0.23916500000000340265,0.88333599999999989905,0,0.00000000000000000000,0.00000000000000000000,
168,7742.99999999905867298367,7649.86613382250197901158,7742.99999999905867298367,78,0.24874599999999702504,0.93260599999999982401,0,0.00000000000000000000,0.00000000000000000000,
169,7742.99999999905867298367,7649.86613382250197901158,7742.99999999905867298367,75,0.22069100000000219097,0.66161400000000014643,0,0.00000000000000000000,0.00000000000000000000,
170,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,79,0.24286000000000029786,0.68989900000000403679,0,0.00000000000000000000,0.00000000000000000000,
171,7742.99999999905958247837,7649.86613382250197901158,7742.99999999905958247837,78,0.25268799999999913553,1.14239800000000002456,0,0.00000000000000000000,0.00000000000000000000,
172,7742.99999999906049197307,7649.86613382250197901158,7742.99999999906049197307,75,0.24066799999999943793,0.90504099999999709780,0,0.00000000000000000000,0.00000000000000000000,
