mas284_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,total time gmic,total time vpc
570,86326.58547,86195.86303,86326.58547,21,0.044866,0.49426,0,0,0,96.038787,0.003407
571,86326.58508,86195.86303,86326.58508,21,0.045706,0.439644,0,0,0,96.524137,0.003407
572,86326.58511,86195.86303,86326.58511,23,0.054023,0.231106,0,0,0,96.809266,0.003407
573,86326.58531,86195.86303,86326.58531,22,0.05285,0.311964,0,0,0,97.17408,0.003407
574,86326.58569,86195.86303,86326.58569,22,0.045719,0.233307,0,0,0,97.453106,0.003407
575,86326.5858,86195.86303,86326.5858,20,0.041734,0.306815,0,0,0,97.801655,0.003407
576,86326.58595,86195.86303,86326.58595,22,0.046803,0.493336,0,0,0,98.341794,0.003407
577,86326.58594,86195.86303,86326.58594,22,0.045349,0.437613,0,0,0,98.824756,0.003407
578,86326.58602,86195.86303,86326.58602,23,0.050037,0.317549,0,0,0,99.192342,0.003407
579,86326.58617,86195.86303,86326.58617,23,0.048453,0.308096,0,0,0,99.548891,0.003407
580,86326.58624,86195.86303,86326.58624,22,0.045171,0.439873,0,0,0,100.033935,0.003407
581,86326.58629,86195.86303,86326.58629,24,0.050133,0.284121,0,0,0,100.368189,0.003407
582,86326.58628,86195.86303,86326.58628,22,0.049052,0.587313,0,0,0,101.004554,0.003407
583,86326.58631,86195.86303,86326.58631,23,0.048981,0.305128,0,0,0,101.358663,0.003407
584,86326.58632,86195.86303,86326.58632,23,0.050145,0.422272,0,0,0,101.83108,0.003407
585,86326.58636,86195.86303,86326.58636,21,0.043861,0.308365,0,0,0,102.183306,0.003407
586,86326.58659,86195.86303,86326.58659,22,0.049543,0.598562,0,0,0,102.831411,0.003407
587,86326.58665,86195.86303,86326.58665,19,0.040571,0.392994,0,0,0,103.264976,0.003407
588,86326.5864,86195.86303,86326.5864,22,0.046271,0.514941,0,0,0,103.826188,0.003407
589,86326.58644,86195.86303,86326.58644,21,0.04566,0.222833,0,0,0,104.094681,0.003407
590,86326.58644,86195.86303,86326.58644,21,0.048077,0.378434,0,0,0,104.521192,0.003407
591,86326.58647,86195.86303,86326.58647,24,0.055473,0.333434,0,0,0,104.910099,0.003407
592,86326.58652,86195.86303,86326.58652,23,0.048807,0.479161,0,0,0,105.438067,0.003407
593,86326.58657,86195.86303,86326.58657,23,0.056397,0.342051,0,0,0,105.836515,0.003407
594,86326.58689,86195.86303,86326.58689,23,0.051226,0.286181,0,0,0,106.173922,0.003407
595,86326.58675,86195.86303,86326.58675,22,0.047817,0.420268,0,0,0,106.642007,0.003407
596,86326.58706,86195.86303,86326.58706,23,0.055554,0.315294,0,0,0,107.012855,0.003407
597,86326.5879,86195.86303,86326.5879,23,0.049696,0.305191,0,0,0,107.367742,0.003407
598,86326.5885,86195.86303,86326.5885,23,0.049033,0.346161,0,0,0,107.762936,0.003407
599,86326.5886,86195.86303,86326.5886,22,0.048204,0.272519,0,0,0,108.083659,0.003407
600,86326.58896,86195.86303,86326.58896,20,0.044232,0.261781,0,0,0,108.389672,0.003407
601,86326.58908,86195.86303,86326.58908,23,0.050282,0.231443,0,0,0,108.671397,0.003407
602,86326.58961,86195.86303,86326.58961,21,0.046239,0.31065,0,0,0,109.028286,0.003407
603,86326.58984,86195.86303,86326.58984,22,0.050923,0.319612,0,0,0,109.398821,0.003407
604,86326.59001,86195.86303,86326.59001,22,0.050903,0.247019,0,0,0,109.696743,0.003407
605,86326.59009,86195.86303,86326.59009,22,0.051475,0.276927,0,0,0,110.025145,0.003407
606,86326.59017,86195.86303,86326.59017,21,0.050872,0.283141,0,0,0,110.359158,0.003407
607,86326.59029,86195.86303,86326.59029,22,0.05237,0.342884,0,0,0,110.754412,0.003407
608,86326.59039,86195.86303,86326.59039,23,0.051259,0.311263,0,0,0,111.116934,0.003407
609,86326.59046,86195.86303,86326.59046,22,0.049181,0.322465,0,0,0,111.48858,0.003407
610,86326.59048,86195.86303,86326.59048,22,0.047674,0.226747,0,0,0,111.763001,0.003407
611,86326.59054,86195.86303,86326.59054,21,0.046528,0.310906,0,0,0,112.120435,0.003407
612,86326.59058,86195.86303,86326.59058,22,0.048538,0.293701,0,0,0,112.462674,0.003407
613,86326.59071,86195.86303,86326.59071,22,0.050281,0.24854,0,0,0,112.761495,0.003407
614,86326.59072,86195.86303,86326.59072,21,0.045405,0.283261,0,0,0,113.090161,0.003407
615,86326.59104,86195.86303,86326.59104,21,0.046359,0.383341,0,0,0,113.519861,0.003407
616,86326.5909,86195.86303,86326.5909,22,0.05111,0.563188,0,0,0,114.134159,0.003407
617,86326.59113,86195.86303,86326.59113,23,0.050532,0.323348,0,0,0,114.508039,0.003407
618,86326.59137,86195.86303,86326.59137,23,0.053875,0.34665,0,0,0,114.908564,0.003407
619,86326.59152,86195.86303,86326.59152,22,0.050318,0.437405,0,0,0,115.396287,0.003407
620,86326.59159,86195.86303,86326.59159,23,0.050758,0.450371,0,0,0,115.897416,0.003407
621,86326.59178,86195.86303,86326.59178,21,0.047141,0.351381,0,0,0,116.295938,0.003407
622,86326.59193,86195.86303,86326.59193,23,0.050441,0.349657,0,0,0,116.696036,0.003407
623,86326.59202,86195.86303,86326.59202,22,0.048654,0.406564,0,0,0,117.151254,0.003407
624,86326.59219,86195.86303,86326.59219,22,0.051141,0.391651,0,0,0,117.594046,0.003407
625,86326.59231,86195.86303,86326.59231,22,0.052742,0.402145,0,0,0,118.048933,0.003407
626,86326.5923,86195.86303,86326.5923,22,0.053972,0.541338,0,0,0,118.644243,0.003407
627,86326.59242,86195.86303,86326.59242,24,0.06079,0.327154,0,0,0,119.032187,0.003407
628,86326.59282,86195.86303,86326.59282,20,0.052755,0.726806,0,0,0,119.811748,0.003407
629,86326.59322,86195.86303,86326.59322,22,0.051021,0.352453,0,0,0,120.215222,0.003407
630,86326.59367,86195.86303,86326.59367,22,0.057382,0.324887,0,0,0,120.597491,0.003407
631,86326.59384,86195.86303,86326.59384,23,0.052958,0.312524,0,0,0,120.962973,0.003407
632,86326.59417,86195.86303,86326.59417,21,0.048199,0.366827,0,0,0,121.377999,0.003407
633,86326.59442,86195.86303,86326.59442,24,0.055471,0.243823,0,0,0,121.677293,0.003407
634,86326.59447,86195.86303,86326.59447,23,0.052122,0.332448,0,0,0,122.061863,0.003407
635,86326.59456,86195.86303,86326.59456,22,0.055569,0.296342,0,0,0,122.413774,0.003407
636,86326.59459,86195.86303,86326.59459,22,0.051721,0.335554,0,0,0,122.801049,0.003407
637,86326.59467,86195.86303,86326.59467,23,0.052588,0.354902,0,0,0,123.208539,0.003407
638,86326.59476,86195.86303,86326.59476,22,0.051984,0.415593,0,0,0,123.676116,0.003407
639,86326.5948,86195.86303,86326.5948,23,0.054804,0.346003,0,0,0,124.076923,0.003407
640,86326.59487,86195.86303,86326.59487,23,0.05819,0.359053,0,0,0,124.494166,0.003407
641,86326.59494,86195.86303,86326.59494,22,0.062522,0.387892,0,0,0,124.94458,0.003407
642,86326.59506,86195.86303,86326.59506,22,0.051966,0.477047,0,0,0,125.473593,0.003407
643,86326.5951,86195.86303,86326.5951,22,0.053706,0.268938,0,0,0,125.796237,0.003407
644,86326.59535,86195.86303,86326.59535,22,0.05047,0.310862,0,0,0,126.157569,0.003407
645,86326.59567,86195.86303,86326.59567,23,0.058132,0.330097,0,0,0,126.545798,0.003407
646,86326.59593,86195.86303,86326.59593,21,0.052149,0.57536,0,0,0,127.173307,0.003407
647,86326.59625,86195.86303,86326.59625,24,0.058001,0.272694,0,0,0,127.504002,0.003407
648,86326.59672,86195.86303,86326.59672,22,0.055304,0.26219,0,0,0,127.821496,0.003407
649,86326.59708,86195.86303,86326.59708,20,0.053587,0.261532,0,0,0,128.136615,0.003407
650,86326.59753,86195.86303,86326.59753,22,0.051104,0.245786,0,0,0,128.433505,0.003407
651,86326.59785,86195.86303,86326.59785,19,0.047546,0.245451,0,0,0,128.726502,0.003407
652,86326.59811,86195.86303,86326.59811,23,0.058161,0.349827,0,0,0,129.13449,0.003407
653,86326.59821,86195.86303,86326.59821,21,0.051907,0.373792,0,0,0,129.560189,0.003407
654,86326.5986,86195.86303,86326.5986,22,0.053423,0.618861,0,0,0,130.232473,0.003407
655,86326.59908,86195.86303,86326.59908,21,0.051141,0.266868,0,0,0,130.550482,0.003407
656,86326.59993,86195.86303,86326.59993,23,0.053183,0.497769,0,0,0,131.101434,0.003407
657,86326.59928,86195.86303,86326.59928,20,0.050411,0.337948,0,0,0,131.489793,0.003407
658,86326.59983,86195.86303,86326.59983,21,0.05329,0.293495,0,0,0,131.836578,0.003407
659,86326.60177,86195.86303,86326.60177,22,0.05235,0.251125,0,0,0,132.140053,0.003407
660,86326.60248,86195.86303,86326.60248,20,0.051769,0.269849,0,0,0,132.461671,0.003407
661,86326.60288,86195.86303,86326.60288,20,0.049403,0.373759,0,0,0,132.884833,0.003407
662,86326.60342,86195.86303,86326.60342,21,0.051502,0.350075,0,0,0,133.28641,0.003407
663,86326.60391,86195.86303,86326.60391,22,0.053657,0.316097,0,0,0,133.656164,0.003407
664,86326.60463,86195.86303,86326.60463,22,0.056407,0.287499,0,0,0,134.00007,0.003407
665,86326.6049,86195.86303,86326.6049,20,0.049641,0.258889,0,0,0,134.3086,0.003407
666,86326.60506,86195.86303,86326.60506,24,0.063762,0.379937,0,0,0,134.752299,0.003407
667,86326.6057,86195.86303,86326.6057,23,0.062173,0.409434,0,0,0,135.223906,0.003407
668,86326.6059,86195.86303,86326.6059,22,0.054336,0.411859,0,0,0,135.690101,0.003407
669,86326.60615,86195.86303,86326.60615,24,0.061126,0.352585,0,0,0,136.103812,0.003407
670,86326.60623,86195.86303,86326.60623,23,0.058993,0.339108,0,0,0,136.501913,0.003407
671,86326.60655,86195.86303,86326.60655,20,0.049127,0.434049,0,0,0,136.985089,0.003407
672,86326.60635,86195.86303,86326.60635,22,0.054824,0.573645,0,0,0,137.613558,0.003407
673,86326.60658,86195.86303,86326.60658,24,0.063334,0.387527,0,0,0,138.064419,0.003407
674,86326.60672,86195.86303,86326.60672,24,0.062538,0.326396,0,0,0,138.453353,0.003407
675,86326.60686,86195.86303,86326.60686,23,0.057348,0.358313,0,0,0,138.869014,0.003407
676,86326.60696,86195.86303,86326.60696,23,0.055909,0.405581,0,0,0,139.330504,0.003407
677,86326.60702,86195.86303,86326.60702,23,0.059754,0.384516,0,0,0,139.774774,0.003407
678,86326.60724,86195.86303,86326.60724,23,0.058825,0.446607,0,0,0,140.280206,0.003407
679,86326.60735,86195.86303,86326.60735,23,0.056167,0.561439,0,0,0,140.897812,0.003407
680,86326.6078,86195.86303,86326.6078,22,0.054964,0.525829,0,0,0,141.478605,0.003407
681,86326.608,86195.86303,86326.608,21,0.05941,0.324908,0,0,0,141.862923,0.003407
682,86326.60911,86195.86303,86326.60911,21,0.052116,0.26094,0,0,0,142.175979,0.003407
683,86326.61029,86195.86303,86326.61029,23,0.063641,0.368956,0,0,0,142.608576,0.003407
684,86326.61039,86195.86303,86326.61039,23,0.056585,0.23568,0,0,0,142.900841,0.003407
685,86326.61202,86195.86303,86326.61202,23,0.057573,0.248453,0,0,0,143.206867,0.003407
686,86326.61918,86195.86303,86326.61918,23,0.060184,0.276207,0,0,0,143.543258,0.003407
687,86326.63375,86195.86303,86326.63375,21,0.05881,0.290546,0,0,0,143.892614,0.003407
688,86326.65701,86195.86303,86326.65701,23,0.058171,0.300448,0,0,0,144.251233,0.003407
689,86326.6815,86195.86303,86326.6815,22,0.062282,0.342266,0,0,0,144.655781,0.003407
690,86326.70512,86195.86303,86326.70512,23,0.060702,0.259818,0,0,0,144.976301,0.003407
691,86326.75994,86195.86303,86326.75994,23,0.062238,0.341924,0,0,0,145.380463,0.003407
692,86326.77127,86195.86303,86326.77127,24,0.0599,0.350559,0,0,0,145.790922,0.003407
693,86326.79031,86195.86303,86326.79031,24,0.067414,0.282878,0,0,0,146.141214,0.003407
694,86326.81424,86195.86303,86326.81424,21,0.059953,0.365891,0,0,0,146.567058,0.003407
695,86326.81788,86195.86303,86326.81788,22,0.062112,0.284681,0,0,0,146.913851,0.003407
696,86326.83094,86195.86303,86326.83094,22,0.055589,0.301094,0,0,0,147.270534,0.003407
697,86326.84687,86195.86303,86326.84687,21,0.05886,0.305662,0,0,0,147.635056,0.003407
698,86326.88904,86195.86303,86326.88904,24,0.064401,0.326433,0,0,0,148.02589,0.003407
699,86326.95145,86195.86303,86326.95145,21,0.055728,0.368709,0,0,0,148.450327,0.003407
700,86326.96558,86195.86303,86326.96558,23,0.059775,0.302324,0,0,0,148.812426,0.003407
701,86326.98615,86195.86303,86326.98615,23,0.059665,0.318837,0,0,0,149.190928,0.003407
702,86327.00737,86195.86303,86327.00737,23,0.060589,0.333777,0,0,0,149.585294,0.003407
703,86327.02015,86195.86303,86327.02015,21,0.057799,0.323045,0,0,0,149.966138,0.003407
704,86327.03483,86195.86303,86327.03483,22,0.063051,0.319535,0,0,0,150.348724,0.003407
705,86327.04574,86195.86303,86327.04574,21,0.058738,0.308408,0,0,0,150.71587,0.003407
706,86327.05823,86195.86303,86327.05823,23,0.068618,0.306618,0,0,0,151.091106,0.003407
707,86327.07679,86195.86303,86327.07679,21,0.060615,0.300894,0,0,0,151.452615,0.003407
708,86327.08599,86195.86303,86327.08599,22,0.067649,0.339323,0,0,0,151.859587,0.003407
709,86327.09655,86195.86303,86327.09655,24,0.067922,0.300557,0,0,0,152.228066,0.003407
710,86327.15169,86195.86303,86327.15169,23,0.06786,0.339573,0,0,0,152.635499,0.003407
711,86327.16966,86195.86303,86327.16966,23,0.065652,0.406874,0,0,0,153.108025,0.003407
712,86327.17668,86195.86303,86327.17668,22,0.064858,0.329411,0,0,0,153.502294,0.003407
713,86327.17703,86195.86303,86327.17703,21,0.055836,0.278103,0,0,0,153.836233,0.003407
714,86327.17971,86195.86303,86327.17971,22,0.065938,0.261093,0,0,0,154.163264,0.003407
715,86327.19673,86195.86303,86327.19673,22,0.063469,0.324013,0,0,0,154.550746,0.003407
716,86327.21709,86195.86303,86327.21709,22,0.058253,0.283588,0,0,0,154.892587,0.003407
717,86327.23345,86195.86303,86327.23345,21,0.057978,0.288784,0,0,0,155.239349,0.003407
718,86327.24275,86195.86303,86327.24275,21,0.058955,0.281929,0,0,0,155.580233,0.003407
719,86327.25398,86195.86303,86327.25398,21,0.060472,0.287564,0,0,0,155.928269,0.003407
720,86327.27182,86195.86303,86327.27182,22,0.059054,0.33772,0,0,0,156.325043,0.003407
721,86327.28359,86195.86303,86327.28359,22,0.059533,0.320108,0,0,0,156.704684,0.003407
722,86327.28702,86195.86303,86327.28702,22,0.058049,0.330473,0,0,0,157.093206,0.003407
723,86327.28999,86195.86303,86327.28999,22,0.063327,0.291485,0,0,0,157.448018,0.003407
724,86327.29303,86195.86303,86327.29303,22,0.06366,0.270661,0,0,0,157.782339,0.003407
725,86327.29668,86195.86303,86327.29668,21,0.061166,0.282668,0,0,0,158.126173,0.003407
726,86327.29783,86195.86303,86327.29783,22,0.063199,0.343773,0,0,0,158.533145,0.003407
727,86327.29881,86195.86303,86327.29881,24,0.07353,0.353536,0,0,0,158.960211,0.003407
728,86327.30183,86195.86303,86327.30183,22,0.063601,0.336127,0,0,0,159.359939,0.003407
729,86327.30321,86195.86303,86327.30321,22,0.065964,0.35957,0,0,0,159.785473,0.003407
730,86327.30443,86195.86303,86327.30443,23,0.07097,0.313162,0,0,0,160.169605,0.003407
731,86327.31471,86195.86303,86327.31471,21,0.062855,0.296927,0,0,0,160.529387,0.003407
732,86327.32115,86195.86303,86327.32115,22,0.069661,0.356207,0,0,0,160.955255,0.003407
733,86327.3261,86195.86303,86327.3261,24,0.073456,0.368261,0,0,0,161.396972,0.003407
734,86327.33297,86195.86303,86327.33297,20,0.05547,0.317499,0,0,0,161.769941,0.003407
735,86327.33942,86195.86303,86327.33942,22,0.066081,0.377118,0,0,0,162.21314,0.003407
736,86327.35444,86195.86303,86327.35444,23,0.068043,0.331991,0,0,0,162.613174,0.003407
737,86327.37985,86195.86303,86327.37985,21,0.067074,0.2797,0,0,0,162.959948,0.003407
738,86327.38481,86195.86303,86327.38481,21,0.063363,0.361727,0,0,0,163.385038,0.003407
739,86327.38734,86195.86303,86327.38734,23,0.076562,0.336829,0,0,0,163.798429,0.003407
740,86327.38919,86195.86303,86327.38919,22,0.066044,0.369755,0,0,0,164.234228,0.003407
741,86327.38991,86195.86303,86327.38991,22,0.060247,0.310533,0,0,0,164.605008,0.003407
742,86327.391,86195.86303,86327.391,21,0.065845,0.373491,0,0,0,165.044344,0.003407
743,86327.39363,86195.86303,86327.39363,21,0.058363,0.339222,0,0,0,165.441929,0.003407
744,86327.39442,86195.86303,86327.39442,23,0.067441,0.405549,0,0,0,165.914919,0.003407
745,86327.39506,86195.86303,86327.39506,22,0.06134,0.333536,0,0,0,166.309795,0.003407
746,86327.40071,86195.86303,86327.40071,21,0.058247,0.25085,0,0,0,166.618892,0.003407
747,86327.41391,86195.86303,86327.41391,22,0.06255,0.315894,0,0,0,166.997336,0.003407
748,86327.46202,86195.86303,86327.46202,20,0.056023,0.25553,0,0,0,167.308889,0.003407
749,86327.48137,86195.86303,86327.48137,22,0.068485,0.290449,0,0,0,167.667823,0.003407
750,86327.50449,86195.86303,86327.50449,22,0.06395,0.369547,0,0,0,168.10132,0.003407
751,86327.51897,86195.86303,86327.51897,22,0.061856,0.380559,0,0,0,168.543735,0.003407
752,86327.52272,86195.86303,86327.52272,21,0.057876,0.305542,0,0,0,168.907153,0.003407
753,86327.5305,86195.86303,86327.5305,23,0.06852,0.350578,0,0,0,169.326251,0.003407
754,86327.55489,86195.86303,86327.55489,22,0.063148,0.236285,0,0,0,169.625684,0.003407
755,86327.56674,86195.86303,86327.56674,21,0.057165,0.327671,0,0,0,170.01052,0.003407
756,86327.57786,86195.86303,86327.57786,23,0.063533,0.3473,0,0,0,170.421353,0.003407
757,86327.59066,86195.86303,86327.59066,22,0.063251,0.322461,0,0,0,170.807065,0.003407
758,86327.59892,86195.86303,86327.59892,22,0.060894,0.279002,0,0,0,171.146961,0.003407
759,86327.60446,86195.86303,86327.60446,21,0.060135,0.259518,0,0,0,171.466614,0.003407
760,86327.60972,86195.86303,86327.60972,20,0.05639,0.331266,0,0,0,171.85427,0.003407
761,86327.61099,86195.86303,86327.61099,22,0.064764,0.283365,0,0,0,172.202399,0.003407
762,86327.61248,86195.86303,86327.61248,21,0.061012,0.358194,0,0,0,172.621605,0.003407
763,86327.61311,86195.86303,86327.61311,24,0.071475,0.447118,0,0,0,173.140198,0.003407
764,86327.61486,86195.86303,86327.61486,22,0.060067,0.323681,0,0,0,173.523946,0.003407
765,86327.61682,86195.86303,86327.61682,22,0.065205,0.322114,0,0,0,173.911265,0.003407
766,86327.6175,86195.86303,86327.6175,22,0.061449,0.305139,0,0,0,174.277853,0.003407
767,86327.61824,86195.86303,86327.61824,21,0.056517,0.319263,0,0,0,174.653633,0.003407
768,86327.61844,86195.86303,86327.61844,23,0.065215,0.349623,0,0,0,175.068471,0.003407
769,86327.61899,86195.86303,86327.61899,22,0.065036,0.332094,0,0,0,175.465601,0.003407
770,86327.62064,86195.86303,86327.62064,22,0.069772,0.455576,0,0,0,175.990949,0.003407
771,86327.62167,86195.86303,86327.62167,23,0.06992,0.403085,0,0,0,176.463954,0.003407
772,86327.62231,86195.86303,86327.62231,23,0.073761,0.384991,0,0,0,176.922706,0.003407
773,86327.6228,86195.86303,86327.6228,23,0.069935,0.45889,0,0,0,177.451531,0.003407
774,86327.62314,86195.86303,86327.62314,23,0.070036,0.412148,0,0,0,177.933715,0.003407
775,86327.62359,86195.86303,86327.62359,22,0.060661,0.354841,0,0,0,178.349217,0.003407
776,86327.62399,86195.86303,86327.62399,23,0.064371,0.310098,0,0,0,178.723686,0.003407
777,86327.62465,86195.86303,86327.62465,22,0.065117,0.45112,0,0,0,179.239923,0.003407
778,86327.62512,86195.86303,86327.62512,21,0.062171,0.480039,0,0,0,179.782133,0.003407
779,86327.62555,86195.86303,86327.62555,19,0.058473,0.415472,0,0,0,180.256078,0.003407
780,86327.62607,86195.86303,86327.62607,23,0.0713,0.436592,0,0,0,180.76397,0.003407
781,86327.62679,86195.86303,86327.62679,23,0.067152,0.447196,0,0,0,181.278318,0.003407
782,86327.62754,86195.86303,86327.62754,22,0.064582,0.487037,0,0,0,181.829937,0.003407
783,86327.62753,86195.86303,86327.62753,21,0.06828,0.595026,0,0,0,182.493243,0.003407
784,86327.6278,86195.86303,86327.6278,23,0.069779,0.463641,0,0,0,183.026663,0.003407
785,86327.62807,86195.86303,86327.62807,23,0.071498,0.333375,0,0,0,183.431536,0.003407
786,86327.62824,86195.86303,86327.62824,21,0.065225,0.34301,0,0,0,183.839771,0.003407
787,86327.62898,86195.86303,86327.62898,23,0.070216,0.314413,0,0,0,184.2244,0.003407
788,86327.63093,86195.86303,86327.63093,21,0.066536,0.373503,0,0,0,184.664439,0.003407
789,86327.63149,86195.86303,86327.63149,21,0.063672,0.291051,0,0,0,185.019162,0.003407
790,86327.63414,86195.86303,86327.63414,22,0.073416,0.349953,0,0,0,185.442531,0.003407
791,86327.63536,86195.86303,86327.63536,22,0.068006,0.370909,0,0,0,185.881446,0.003407
792,86327.63603,86195.86303,86327.63603,21,0.069222,0.448907,0,0,0,186.399575,0.003407
793,86327.63714,86195.86303,86327.63714,23,0.066511,0.384069,0,0,0,186.850155,0.003407
794,86327.63947,86195.86303,86327.63947,22,0.068491,0.335875,0,0,0,187.254521,0.003407
795,86327.64173,86195.86303,86327.64173,22,0.064326,0.402477,0,0,0,187.721324,0.003407
796,86327.64231,86195.86303,86327.64231,23,0.069265,0.38288,0,0,0,188.173469,0.003407
797,86327.64346,86195.86303,86327.64346,22,0.06777,0.339618,0,0,0,188.580857,0.003407
798,86327.64682,86195.86303,86327.64682,23,0.071907,0.395028,0,0,0,189.047792,0.003407
799,86327.65111,86195.86303,86327.65111,23,0.068458,0.47012,0,0,0,189.58637,0.003407
800,86327.65458,86195.86303,86327.65458,22,0.064654,0.484692,0,0,0,190.135716,0.003407
801,86327.65828,86195.86303,86327.65828,23,0.086928,0.373342,0,0,0,190.595986,0.003407
802,86327.66184,86195.86303,86327.66184,22,0.073492,0.345034,0,0,0,191.014512,0.003407
803,86327.6653,86195.86303,86327.6653,22,0.064977,0.302053,0,0,0,191.381542,0.003407
804,86327.66845,86195.86303,86327.66845,22,0.077558,0.347833,0,0,0,191.806933,0.003407
805,86327.67075,86195.86303,86327.67075,23,0.072909,0.376643,0,0,0,192.256485,0.003407
806,86327.67178,86195.86303,86327.67178,23,0.075068,0.40326,0,0,0,192.734813,0.003407
807,86327.67251,86195.86303,86327.67251,24,0.082912,0.305021,0,0,0,193.122746,0.003407
808,86327.67349,86195.86303,86327.67349,22,0.074347,0.533255,0,0,0,193.730348,0.003407
809,86327.67368,86195.86303,86327.67368,24,0.081546,0.494432,0,0,0,194.306326,0.003407
810,86327.67397,86195.86303,86327.67397,23,0.081927,0.377668,0,0,0,194.765921,0.003407
811,86327.67443,86195.86303,86327.67443,23,0.078462,0.369435,0,0,0,195.213818,0.003407
812,86327.6753,86195.86303,86327.6753,21,0.066409,0.649959,0,0,0,195.930186,0.003407
813,86327.67628,86195.86303,86327.67628,21,0.06857,0.382891,0,0,0,196.381647,0.003407
814,86327.67764,86195.86303,86327.67764,22,0.073444,0.348598,0,0,0,196.803689,0.003407
815,86327.67871,86195.86303,86327.67871,24,0.084978,0.366359,0,0,0,197.255026,0.003407
816,86327.67944,86195.86303,86327.67944,23,0.071697,0.404653,0,0,0,197.731376,0.003407
817,86327.67973,86195.86303,86327.67973,24,0.079218,0.400926,0,0,0,198.21152,0.003407
818,86327.67984,86195.86303,86327.67984,23,0.079551,0.416262,0,0,0,198.707333,0.003407
819,86327.67997,86195.86303,86327.67997,22,0.075361,0.364524,0,0,0,199.147218,0.003407
820,86327.68032,86195.86303,86327.68032,22,0.072906,0.41141,0,0,0,199.631534,0.003407
821,86327.68084,86195.86303,86327.68084,24,0.076797,0.396453,0,0,0,200.104784,0.003407
822,86327.68267,86195.86303,86327.68267,22,0.067516,0.399228,0,0,0,200.571528,0.003407
823,86327.68398,86195.86303,86327.68398,21,0.065553,0.399611,0,0,0,201.036692,0.003407
824,86327.68616,86195.86303,86327.68616,23,0.077108,0.397976,0,0,0,201.511776,0.003407
825,86327.69017,86195.86303,86327.69017,23,0.082065,0.449852,0,0,0,202.043693,0.003407
826,86327.69227,86195.86303,86327.69227,21,0.070428,0.408761,0,0,0,202.522882,0.003407
827,86327.69293,86195.86303,86327.69293,23,0.084738,0.356588,0,0,0,202.964208,0.003407
828,86327.69414,86195.86303,86327.69414,21,0.077138,0.480839,0,0,0,203.522185,0.003407
829,86327.69441,86195.86303,86327.69441,22,0.074543,0.418018,0,0,0,204.014746,0.003407
830,86327.69482,86195.86303,86327.69482,23,0.080567,0.397784,0,0,0,204.493097,0.003407
831,86327.69536,86195.86303,86327.69536,24,0.082467,0.38154,0,0,0,204.957104,0.003407
832,86327.69602,86195.86303,86327.69602,22,0.075415,0.363557,0,0,0,205.396076,0.003407
833,86327.6964,86195.86303,86327.6964,22,0.06991,0.479101,0,0,0,205.945087,0.003407
834,86327.697,86195.86303,86327.697,22,0.084113,0.347955,0,0,0,206.377155,0.003407
835,86327.69736,86195.86303,86327.69736,21,0.069767,0.486464,0,0,0,206.933386,0.003407
836,86327.6977,86195.86303,86327.6977,21,0.073236,0.52379,0,0,0,207.530412,0.003407
837,86327.69804,86195.86303,86327.69804,21,0.069032,0.328583,0,0,0,207.928027,0.003407
838,86327.69808,86195.86303,86327.69808,22,0.071134,0.507514,0,0,0,208.506675,0.003407
839,86327.6983,86195.86303,86327.6983,22,0.067721,0.457303,0,0,0,209.031699,0.003407
840,86327.69838,86195.86303,86327.69838,23,0.071091,1.398947,0,0,0,210.501737,0.003407
841,86327.69843,86195.86303,86327.69843,22,0.078177,0.389425,0,0,0,210.969339,0.003407
842,86327.69879,86195.86303,86327.69879,20,0.062205,0.365221,0,0,0,211.396765,0.003407
843,86327.69925,86195.86303,86327.69925,22,0.06991,0.368561,0,0,0,211.835236,0.003407
844,86327.69962,86195.86303,86327.69962,20,0.070787,0.426542,0,0,0,212.332565,0.003407
845,86327.70006,86195.86303,86327.70006,23,0.080721,0.645382,0,0,0,213.058668,0.003407
846,86327.70085,86195.86303,86327.70085,23,0.07759,0.43027,0,0,0,213.566528,0.003407
847,86327.70134,86195.86303,86327.70134,24,0.082037,0.385203,0,0,0,214.033768,0.003407
848,86327.70195,86195.86303,86327.70195,22,0.077266,0.437773,0,0,0,214.548807,0.003407
849,86327.70264,86195.86303,86327.70264,22,0.072002,0.364662,0,0,0,214.985471,0.003407
850,86327.70289,86195.86303,86327.70289,20,0.065461,0.403876,0,0,0,215.454808,0.003407
851,86327.70319,86195.86303,86327.70319,22,0.075922,0.423969,0,0,0,215.954699,0.003407
852,86327.70357,86195.86303,86327.70357,21,0.06784,0.403319,0,0,0,216.425858,0.003407
853,86327.7039,86195.86303,86327.7039,23,0.076573,0.508672,0,0,0,217.011103,0.003407
854,86327.70415,86195.86303,86327.70415,23,0.082488,0.474606,0,0,0,217.568197,0.003407
855,86327.70437,86195.86303,86327.70437,24,0.087186,0.407527,0,0,0,218.06291,0.003407
856,86327.70531,86195.86303,86327.70531,21,0.07319,0.347112,0,0,0,218.483212,0.003407
857,86327.70613,86195.86303,86327.70613,22,0.077157,0.445547,0,0,0,219.005916,0.003407
858,86327.70901,86195.86303,86327.70901,21,0.06942,0.36367,0,0,0,219.439006,0.003407
