iis-bupa-cov_presolved,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
49,27.33199694321925932172,27.34596523425201652913,27.34596996986771699767,175,0.68353299999999883596,3.88831600000000321415,128,149.50054600000021309825,3.94016799999997147097,
50,27.33513310193997014608,27.34755501022876700290,27.34758426109348050659,176,0.67705400000000004468,3.65818000000000154159,87,147.80759200000011333032,4.66959100000008220377,
51,27.33602249453463883810,27.34943461539941012006,27.34943461539942077820,168,0.71535500000000062926,3.06260299999999574538,102,125.85769799999980023131,3.75905599999998685234,
52,27.33946630001958055800,27.35060712772112623270,27.35067466151514281592,170,0.73115500000000110958,3.93932699999999158536,115,134.59122699999988981290,3.77775500000007014023,
53,27.34259590556364116765,27.35145137546324534128,27.35152264144635125831,169,0.74221499999999807073,3.11364299999999616375,126,169.92918800000006740447,4.42584799999997358100,
54,27.34440671178161963439,27.35322105150810045870,27.35322105150810756413,172,0.73203499999999976922,3.15950699999999073952,95,177.47410799999988739728,4.74273500000003878085,
55,27.34789837929306699493,27.35382214401843015139,27.35393077576613052315,175,0.76124199999999930810,3.88110399999999344800,114,157.15431100000023434404,3.58595900000000256114,
56,27.34959428321711882859,27.35410872083426525592,27.35417319291996918196,175,0.78727200000000152613,3.07421700000000441833,116,200.81818599999996877159,3.60508100000004105823,
57,27.34984669226286158050,27.35503329236972547278,27.35503329236971836735,175,0.82097399999999964848,2.73298199999999269494,105,231.77597700000023905886,6.76114399999994475365,
58,27.35049853802552632942,27.35548647940876065832,27.35552520868617421002,175,0.80068200000000189220,4.19340400000000101954,95,243.11672499999986030161,4.63775599999996757106,
59,27.35068446449875523285,27.35582645584609906564,27.35588637234376818697,175,0.84258599999999717056,2.51694399999999518514,119,232.48096299999997427221,5.10601700000006530900,
60,27.35082853473000952249,27.35675737553240693956,27.35675737553241404498,181,0.86205600000000259797,2.52568399999999826377,88,262.51849399999991874211,6.38884800000005270704,
61,27.35113927700748348570,27.35732007038266289101,27.35733069014383289641,181,0.88683999999999940655,3.29363000000000738510,96,237.66656100000000151340,5.23375400000008994539,
62,27.35121120096621538664,27.35812864648167064274,27.35812864732770322007,171,0.89102699999999757097,2.99242800000000386262,129,252.04758799999945040327,6.99209800000005543552,
