bm23,bound_gmic,bound_vpc,bound_all_cuts,num_gmic,gmic_gen_time,gmic_apply_time,num_vpc,vpc_gen_time,vpc_apply_time,
0,20.57092176323557097817,20.57092176323557097817,20.57092176323557097817,0,0.000000,0.000778,0,0.000000,0.000778,
1,22.82830191756425719518,20.57092176323557097817,22.82830191756425719518,6,0.00033500000000000001,0.00062699999999999995,0,0.00000000000000000000,0.00000000000000000000,
2,23.30834703586670286768,20.57092176323557097817,23.30834703586670286768,6,0.00006799999999999997,0.00034800000000000000,0,0.00000000000000000000,0.00000000000000000000,
3,23.92063839600301733412,20.57092176323557097817,23.92063839600301733412,5,0.00006799999999999997,0.00063799999999999990,0,0.00000000000000000000,0.00000000000000000000,
4,24.09953106692330493388,20.57092176323557097817,24.09953106692330493388,9,0.00010300000000000001,0.00072600000000000008,0,0.00000000000000000000,0.00000000000000000000,
5,24.18239174718186745849,20.57092176323557097817,24.18239174718186745849,7,0.00008299999999999996,0.00035800000000000025,0,0.00000000000000000000,0.00000000000000000000,
6,24.28260544645495500049,20.57092176323557097817,24.28260544645495500049,6,0.00022900000000000004,0.00051499999999999983,0,0.00000000000000000000,0.00000000000000000000,
7,24.29912635118639840925,20.57092176323557097817,24.29912635118639840925,8,0.00023699999999999991,0.00096100000000000048,0,0.00000000000000000000,0.00000000000000000000,
8,24.32506923476158178232,20.57092176323557097817,24.32506923476158178232,7,0.00024100000000000011,0.00109200000000000009,0,0.00000000000000000000,0.00000000000000000000,
9,24.38281816294606940687,20.57092176323557097817,24.38281816294606940687,8,0.00025799999999999998,0.00126200000000000010,0,0.00000000000000000000,0.00000000000000000000,
10,24.40756891062506639400,20.57092176323557097817,24.40756891062506639400,7,0.00028999999999999989,0.00075700000000000073,0,0.00000000000000000000,0.00000000000000000000,
11,24.43068251363609988402,20.57092176323557097817,24.43068251363609988402,8,0.00031900000000000006,0.00080299999999999989,0,0.00000000000000000000,0.00000000000000000000,
12,24.44475096444081074765,20.57092176323557097817,24.44475096444081074765,8,0.00015299999999999992,0.00073400000000000028,0,0.00000000000000000000,0.00000000000000000000,
13,24.46446423294237249024,20.57092176323557097817,24.46446423294237249024,6,0.00009600000000000017,0.00042200000000000050,0,0.00000000000000000000,0.00000000000000000000,
14,24.47531016393586256186,20.57092176323557097817,24.47531016393586256186,8,0.00022699999999999977,0.00081300000000000122,0,0.00000000000000000000,0.00000000000000000000,
15,24.49062791681230066843,20.57092176323557097817,24.49062791681230066843,7,0.00015599999999999989,0.00065799999999999886,0,0.00000000000000000000,0.00000000000000000000,
16,24.49731967383218034229,20.57092176323557097817,24.49731967383218034229,6,0.00011200000000000012,0.00099400000000000009,0,0.00000000000000000000,0.00000000000000000000,
17,24.49914243792247603437,20.57092176323557097817,24.49914243792247603437,9,0.00024700000000000026,0.00084300000000000000,0,0.00000000000000000000,0.00000000000000000000,
18,24.50151986915106405718,20.57092176323557097817,24.50151986915106405718,9,0.00017599999999999994,0.00057899999999999965,0,0.00000000000000000000,0.00000000000000000000,
19,24.50460392764883721384,20.57092176323557097817,24.50460392764883721384,6,0.00012999999999999991,0.00070100000000000023,0,0.00000000000000000000,0.00000000000000000000,
20,24.50771833941507082955,20.57092176323557097817,24.50771833941507082955,7,0.00020099999999999979,0.00063999999999999994,0,0.00000000000000000000,0.00000000000000000000,
21,24.50931692833214015081,20.57092176323557097817,24.50931692833214015081,8,0.00016100000000000012,0.00074800000000000040,0,0.00000000000000000000,0.00000000000000000000,
22,24.50975190567207562253,20.57092176323557097817,24.50975190567207562253,8,0.00018200000000000030,0.00073799999999999907,0,0.00000000000000000000,0.00000000000000000000,
